Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
S37 mutants of beta-catenin aren't phosphorylated Homo sapiens R-HSA-5358749	3/15	0.18767741958842454	0.36076760518949325	0	0	2.228298611111111	3.7280118585165205	PPP2R5A;CTNNB1;PPP2R5C
Misspliced GSK3beta mutants stabilize beta-catenin Homo sapiens R-HSA-5339716	3/15	0.18767741958842454	0.36076760518949325	0	0	2.228298611111111	3.7280118585165205	PPP2R5A;CTNNB1;PPP2R5C
ERBB2 Regulates Cell Motility Homo sapiens R-HSA-6785631	3/15	0.18767741958842454	0.36076760518949325	0	0	2.228298611111111	3.7280118585165205	ERBB3;ERBB2;MEMO1
Negative regulation of TCF-dependent signaling by WNT ligand antagonists Homo sapiens R-HSA-3772470	3/15	0.18767741958842454	0.36076760518949325	0	0	2.228298611111111	3.7280118585165205	LRP5;DKK1;LRP6
HATs acetylate histones Homo sapiens R-HSA-3214847	14/107	0.18942735647492118	0.36076760518949325	0	0	1.3430509747137533	2.2345006174433943	ATF2;ENY2;MEAF6;PHF20;TADA2B;ING4;MORF4L1;HIST1H4A;TADA2A;MORF4L2;KAT6A;MBIP;HIST3H2BB;RBBP7
Synthesis of UDP-N-acetyl-glucosamine Homo sapiens R-HSA-446210	2/8	0.18970454619386726	0.36076760518949325	0	0	2.970583374648818	4.9379634246926125	GFPT2;GNPNAT1
IKBKG deficiency causes anhidrotic ectodermal dysplasia with immunodeficiency (EDA-ID) (via TLR) Homo sapiens R-HSA-5603027	2/8	0.18970454619386726	0.36076760518949325	0	0	2.970583374648818	4.9379634246926125	IKBKG;NFKB2
RNF mutants show enhanced WNT signaling and proliferation Homo sapiens R-HSA-5340588	2/8	0.18970454619386726	0.36076760518949325	0	0	2.970583374648818	4.9379634246926125	LRP5;LRP6
Regulation of cytoskeletal remodeling and cell spreading by IPP complex components Homo sapiens R-HSA-446388	2/8	0.18970454619386726	0.36076760518949325	0	0	2.970583374648818	4.9379634246926125	ACTN1;PARVB
Sema4D mediated inhibition of cell attachment and migration Homo sapiens R-HSA-416550	2/8	0.18970454619386726	0.36076760518949325	0	0	2.970583374648818	4.9379634246926125	RAC1;MET
Terminal pathway of complement Homo sapiens R-HSA-166665	2/8	0.18970454619386726	0.36076760518949325	0	0	2.970583374648818	4.9379634246926125	C5;CLU
Synthesis of PG Homo sapiens R-HSA-1483148	2/8	0.18970454619386726	0.36076760518949325	0	0	2.970583374648818	4.9379634246926125	PTPMT1;CDS2
ChREBP activates metabolic gene expression Homo sapiens R-HSA-163765	2/8	0.18970454619386726	0.36076760518949325	0	0	2.970583374648818	4.9379634246926125	ACLY;AGPAT1
Coenzyme A biosynthesis Homo sapiens R-HSA-196783	2/8	0.18970454619386726	0.36076760518949325	0	0	2.970583374648818	4.9379634246926125	PANK2;PANK3
Nicotinamide salvaging Homo sapiens R-HSA-197264	2/8	0.18970454619386726	0.36076760518949325	0	0	2.970583374648818	4.9379634246926125	NAPRT;NAMPT
Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways Homo sapiens R-HSA-168643	7/47	0.19173112954941293	0.3640954783362589	0	0	1.560474652087475	2.5773755227534356	APP;HSP90AB1;CASP2;IKBKG;UBE2V1;BIRC2;BCL2L1
PI3K/AKT activation Homo sapiens R-HSA-198203	16/125	0.19228120273676635	0.36461392334522263	0	0	1.309741809304392	2.1594975550211752	KLB;GAB1;PPP2R5A;FRS2;PPP2R5C;MOV10;CREB1;ERBB3;AKT2;ERBB2;RPS6KB2;THEM4;PIP4K2B;GRB2;FGFR4;FGFR2
Dopamine Neurotransmitter Release Cycle Homo sapiens R-HSA-212676	4/23	0.1972007422202574	0.37233310869707137	0	0	1.8766618780201123	3.0468226258532556	UNC13B;PPFIA1;CASK;LIN7C
Deadenylation of mRNA Homo sapiens R-HSA-429947	4/23	0.1972007422202574	0.37233310869707137	0	0	1.8766618780201123	3.0468226258532556	CNOT11;PABPC1;CNOT8;EIF4E
Downregulation of SMAD2/3:SMAD4 transcriptional activity Homo sapiens R-HSA-2173795	4/23	0.1972007422202574	0.37233310869707137	0	0	1.8766618780201123	3.0468226258532556	SMAD4;PARP1;SKIL;TRIM33
Amino acid transport across the plasma membrane Homo sapiens R-HSA-352230	5/31	0.1983076925076222	0.3726660705865177	0	0	1.7144412191582004	2.7738552287370486	SLC6A6;SLC43A2;SLC43A1;SLC7A11;SLC7A2
HS-GAG biosynthesis Homo sapiens R-HSA-2022928	5/31	0.1983076925076222	0.3726660705865177	0	0	1.7144412191582004	2.7738552287370486	SDC4;SDC2;GPC3;SDC1;GPC6
Negative regulation of FGFR4 signaling Homo sapiens R-HSA-5654733	5/31	0.1983076925076222	0.3726660705865177	0	0	1.7144412191582004	2.7738552287370486	KLB;MKNK1;FRS2;GRB2;FGFR4
Signaling by TGF-beta Receptor Complex Homo sapiens R-HSA-170834	10/73	0.1985098141954019	0.3726660705865177	0	0	1.4156928741299075	2.289057504453796	FKBP1A;SMAD4;PARP1;SERPINE1;FURIN;F11R;SKIL;TRIM33;TGFBR2;UBE2M
Homology Directed Repair Homo sapiens R-HSA-5693538	15/118	0.20930557818171372	0.39237342006714426	0	0	1.299197721062729	2.0318932655941886	UBE2I;PCNA;PARP1;H2AFX;XRCC1;BRCA1;RAD51AP1;HIST1H4A;HERC2;EXO1;POLE2;CHEK1;SUMO2;TIMELESS;HIST3H2BB
Sphingolipid metabolism Homo sapiens R-HSA-428157	10/74	0.21027627080923877	0.39363239315072296	0	0	1.3934948979591837	2.172922632105761	CERS5;CERS6;VAPB;PSAP;NEU1;KDSR;ARSD;GBA2;ARSB;SUMF1
PKMTs methylate histone lysines Homo sapiens R-HSA-3214841	6/40	0.21221943911139152	0.39670565606618075	0	0	1.573332164460419	2.438876388634098	ATF7IP;SETD2;HIST1H4A;RBBP4;DPY30;RBBP7
PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling Homo sapiens R-HSA-6811558	11/83	0.21339510130339032	0.398071906597381	0	0	1.3625982182381584	2.1046826919510693	KLB;ERBB3;ERBB2;GAB1;PPP2R5A;PIP4K2B;FRS2;GRB2;PPP2R5C;FGFR4;FGFR2
Polo-like kinase mediated events Homo sapiens R-HSA-156711	3/16	0.2147652383618089	0.398071906597381	0	0	2.0567765567765566	3.1637537779353266	CENPF;RBBP4;CDC25C
Regulation of KIT signaling Homo sapiens R-HSA-1433559	3/16	0.2147652383618089	0.398071906597381	0	0	2.0567765567765566	3.1637537779353266	YES1;PRKCA;GRB2
CRMPs in Sema3A signaling Homo sapiens R-HSA-399956	3/16	0.2147652383618089	0.398071906597381	0	0	2.0567765567765566	3.1637537779353266	NRP1;DPYSL2;PLXNA1
Metabolism of Angiotensinogen to Angiotensins Homo sapiens R-HSA-2022377	3/16	0.2147652383618089	0.398071906597381	0	0	2.0567765567765566	3.1637537779353266	ATP6AP2;CTSZ;AGT
TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition) Homo sapiens R-HSA-2173791	3/16	0.2147652383618089	0.398071906597381	0	0	2.0567765567765566	3.1637537779353266	FKBP1A;F11R;TGFBR2
Signaling by Robo receptor Homo sapiens R-HSA-376176	5/32	0.21695705285572237	0.40100488982883514	0	0	1.6508514472764722	2.522593224923654	CAP1;RAC1;SRGAP1;ROBO1;PFN2
TGF-beta receptor signaling activates SMADs Homo sapiens R-HSA-2173789	5/32	0.21695705285572237	0.40100488982883514	0	0	1.6508514472764722	2.522593224923654	FKBP1A;SMAD4;FURIN;TGFBR2;UBE2M
Nuclear Events (kinase and transcription factor activation) Homo sapiens R-HSA-198725	4/24	0.21910020535459346	0.4038317510457213	0	0	1.78272952853598	2.7065864907588133	CREB1;MAPK7;RPS6KA1;MAPKAPK2
IKK complex recruitment mediated by RIP1 Homo sapiens R-HSA-937041	4/24	0.21910020535459346	0.4038317510457213	0	0	1.78272952853598	2.7065864907588133	UBE2D2;UBE2V1;IKBKG;BIRC2
Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks Homo sapiens R-HSA-5693565	8/58	0.22756646967259223	0.41633864452638214	0	0	1.4266335156638488	2.1118640094791012	PPP5C;HIST1H4A;HERC2;UBE2I;H2AFX;HIST3H2BB;BRCA1;TP53
Transport of nucleotide sugars Homo sapiens R-HSA-727802	2/9	0.22841679433742243	0.41633864452638214	0	0	2.54607266803598	3.7594883148125646	SLC35A1;SLC35D1
Type I hemidesmosome assembly Homo sapiens R-HSA-446107	2/9	0.22841679433742243	0.41633864452638214	0	0	2.54607266803598	3.7594883148125646	DST;ITGA6
Integration of provirus Homo sapiens R-HSA-162592	2/9	0.22841679433742243	0.41633864452638214	0	0	2.54607266803598	3.7594883148125646	BANF1;KPNA1
MAPK1 (ERK2) activation Homo sapiens R-HSA-112411	2/9	0.22841679433742243	0.41633864452638214	0	0	2.54607266803598	3.7594883148125646	IL6ST;JAK1
CHL1 interactions Homo sapiens R-HSA-447041	2/9	0.22841679433742243	0.41633864452638214	0	0	2.54607266803598	3.7594883148125646	NRP1;ANK1
Role of Abl in Robo-Slit signaling Homo sapiens R-HSA-428890	2/9	0.22841679433742243	0.41633864452638214	0	0	2.54607266803598	3.7594883148125646	CAP1;ROBO1
Mitochondrial iron-sulfur cluster biogenesis Homo sapiens R-HSA-1362409	2/9	0.22841679433742243	0.41633864452638214	0	0	2.54607266803598	3.7594883148125646	LYRM4;FDXR
Glycosphingolipid metabolism Homo sapiens R-HSA-1660662	6/41	0.22902724981611938	0.4168739429571412	0	0	1.5282946561635087	2.252575329499811	PSAP;NEU1;ARSD;GBA2;ARSB;SUMF1
Signaling by PTK6 Homo sapiens R-HSA-8848021	9/67	0.23178521793849352	0.4213112524959357	0	0	1.383659289758106	2.022832563944973	NRAS;CCND1;ERBB3;CDK4;ERBB2;KRAS;RAC1;BCAR1;PELP1
CD28 co-stimulation Homo sapiens R-HSA-389356	5/33	0.236120894488106	0.42800977568367427	0	0	1.5918038019577245	2.297627659340878	YES1;AKT2;THEM4;GRB2;RAC1
Detoxification of Reactive Oxygen Species Homo sapiens R-HSA-3299685	5/33	0.236120894488106	0.42800977568367427	0	0	1.5918038019577245	2.297627659340878	GSTP1;GPX7;CYBA;PRDX6;TXN2
Collagen formation Homo sapiens R-HSA-1474290	11/85	0.2364786906960581	0.4280687165832358	0	0	1.3256231829439	1.9114123264121254	CRTAP;COL2A1;BMP1;DST;PCOLCE2;CTSL;COL5A2;PLOD2;ITGA6;COLGALT1;CTSB
Glycosaminoglycan metabolism Homo sapiens R-HSA-1630316	15/121	0.23803362979520543	0.4302712242690012	0	0	1.2622161337701954	1.8117134879658305	CHPF;SDC4;CHPF2;B3GAT3;SDC2;OMD;PAPSS2;DSE;GPC3;CHP1;SDC1;ST3GAL6;GPC6;ARSB;CD44
Metal ion SLC transporters Homo sapiens R-HSA-425410	4/25	0.24160356866563393	0.4302712242690012	0	0	1.6977431170979558	2.4115711662966945	SLC39A6;SLC39A10;SLC39A7;CP
HDMs demethylate histones Homo sapiens R-HSA-3214842	4/25	0.24160356866563393	0.4302712242690012	0	0	1.6977431170979558	2.4115711662966945	KDM3A;KDM5C;HIST1H4A;PHF8
Basigin interactions Homo sapiens R-HSA-210991	4/25	0.24160356866563393	0.4302712242690012	0	0	1.6977431170979558	2.4115711662966945	PPIL2;CAV1;ITGA6;SLC7A11
Sulfur amino acid metabolism Homo sapiens R-HSA-1614635	4/25	0.24160356866563393	0.4302712242690012	0	0	1.6977431170979558	2.4115711662966945	MTAP;AHCY;SUOX;CNDP2
Zinc transporters Homo sapiens R-HSA-435354	3/17	0.24259973283252195	0.4302712242690012	0	0	1.9097576530612246	2.7048707067028666	SLC39A6;SLC39A10;SLC39A7
ABC transporters in lipid homeostasis Homo sapiens R-HSA-1369062	3/17	0.24259973283252195	0.4302712242690012	0	0	1.9097576530612246	2.7048707067028666	ABCD3;APOA1;ABCD1
TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway Homo sapiens R-HSA-5676594	3/17	0.24259973283252195	0.4302712242690012	0	0	1.9097576530612246	2.7048707067028666	TNFRSF11A;LTBR;BIRC2
Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA Homo sapiens R-HSA-450513	3/17	0.24259973283252195	0.4302712242690012	0	0	1.9097576530612246	2.7048707067028666	YWHAB;MAPKAPK2;DCP1A
Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA Homo sapiens R-HSA-450385	3/17	0.24259973283252195	0.4302712242690012	0	0	1.9097576530612246	2.7048707067028666	YWHAB;MAPKAPK2;DCP1A
Beta-catenin phosphorylation cascade Homo sapiens R-HSA-196299	3/17	0.24259973283252195	0.4302712242690012	0	0	1.9097576530612246	2.7048707067028666	PPP2R5A;CTNNB1;PPP2R5C
Ligand-dependent caspase activation Homo sapiens R-HSA-140534	3/17	0.24259973283252195	0.4302712242690012	0	0	1.9097576530612246	2.7048707067028666	TRADD;TNFRSF10B;FADD
Ras activation uopn Ca2+ infux through NMDA receptor Homo sapiens R-HSA-442982	3/17	0.24259973283252195	0.4302712242690012	0	0	1.9097576530612246	2.7048707067028666	CAMK2D;CALM1;CAMK2G
Digestion of dietary lipid Homo sapiens R-HSA-192456	3/17	0.24259973283252195	0.4302712242690012	0	0	1.9097576530612246	2.7048707067028666	LIPC;LMF2;LMF1
Inflammasomes Homo sapiens R-HSA-622312	3/17	0.24259973283252195	0.4302712242690012	0	0	1.9097576530612246	2.7048707067028666	APP;HSP90AB1;BCL2L1
Glucagon-like Peptide-1 (GLP1) regulates insulin secretion Homo sapiens R-HSA-381676	6/42	0.2462388566501651	0.4361377326401309	0	0	1.485759231660871	2.082222107102094	PRKAR1B;GNB2;ITPR1;GNAS;ITPR2;ITPR3
Signaling by NOTCH Homo sapiens R-HSA-157118	15/122	0.24794834427846266	0.4385752971377108	0	0	1.2503497677542112	1.7436563179605924	JUN;SEL1L;CUL1;ADAM10;FURIN;RBPJ;MOV10;ADAM17;CREB1;CCND1;HEY2;NUMB;TMED2;ST3GAL6;TP53
PI3K/AKT Signaling in Cancer Homo sapiens R-HSA-2219528	11/86	0.24836089651119253	0.43871535544795887	0	0	1.307875166002656	1.8217031726749209	KLB;CREB1;ERBB3;AKT2;ERBB2;RPS6KB2;GAB1;FRS2;GRB2;FGFR4;FGFR2
Striated Muscle Contraction Homo sapiens R-HSA-390522	5/34	0.2557284184651576	0.4492686770686563	0	0	1.5368284080402699	2.095679557680615	TPM4;TPM3;TPM1;VIM;TTN
Cleavage of Growing Transcript in the Termination Region Homo sapiens R-HSA-109688	8/60	0.25638356875270585	0.4492686770686563	0	0	1.371609991202234	1.8668718052278115	DDX39B;SARNP;CSTF3;PAPOLA;CASC3;SRSF6;SRSF11;SRRM1
RNA Polymerase II Transcription Termination Homo sapiens R-HSA-73856	8/60	0.25638356875270585	0.4492686770686563	0	0	1.371609991202234	1.8668718052278115	DDX39B;SARNP;CSTF3;PAPOLA;CASC3;SRSF6;SRSF11;SRRM1
Post-Elongation Processing of the Transcript Homo sapiens R-HSA-76044	8/60	0.25638356875270585	0.4492686770686563	0	0	1.371609991202234	1.8668718052278115	DDX39B;SARNP;CSTF3;PAPOLA;CASC3;SRSF6;SRSF11;SRRM1
HDACs deacetylate histones Homo sapiens R-HSA-3214815	8/60	0.25638356875270585	0.4492686770686563	0	0	1.371609991202234	1.8668718052278115	HIST1H4A;RBBP4;SAP18;ARID4B;HIST3H2BB;CHD3;RBBP7;MTA2
MAP kinase activation in TLR cascade Homo sapiens R-HSA-450294	8/60	0.25638356875270585	0.4492686770686563	0	0	1.371609991202234	1.8668718052278115	ATF2;JUN;CREB1;MAPK7;RPS6KA1;MAPKAPK2;CUL1;IKBKG
Platelet homeostasis Homo sapiens R-HSA-418346	11/87	0.2604507775496749	0.45553340478490806	0	0	1.2905942021388133	1.7362897970399456	P2RX4;GNB2;ITPR1;GNAS;PPP2R5A;ITPR2;ITPR3;PPP2R5C;APOB;CALM1;LRP8
Regulation of TP53 Activity Homo sapiens R-HSA-5633007	18/151	0.26301599761883004	0.45553340478490806	0	0	1.2071558205859476	1.6122053930869495	MEAF6;PHF20;BRCA1;CHD3;PPP2R5C;AURKB;TPX2;RBBP4;EXO1;AKT2;KAT6A;CHEK1;JMY;MAPKAPK5;RBBP7;TAF5;MTA2;TP53
Formation of Incision Complex in GG-NER Homo sapiens R-HSA-5696395	6/43	0.26380576971671743	0.45553340478490806	0	0	1.4455230192935111	1.9262203771287547	UBE2I;PARP1;SUMO3;SUMO2;RAD23B;PIAS1
PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases Homo sapiens R-HSA-8849471	4/26	0.2645959700449243	0.45553340478490806	0	0	1.6204827430633881	2.1545148692574245	NRAS;KRAS;RAC1;BCAR1
ZBP1(DAI) mediated induction of type I IFNs Homo sapiens R-HSA-1606322	4/26	0.2645959700449243	0.45553340478490806	0	0	1.6204827430633881	2.1545148692574245	APP;HMGB1;IKBKG;NFKB2
TAK1 activates NFkB by phosphorylation and activation of IKKs complex Homo sapiens R-HSA-445989	4/26	0.2645959700449243	0.45553340478490806	0	0	1.6204827430633881	2.1545148692574245	APP;HMGB1;IKBKG;NFKB2
TNFR1-induced NFkappaB signaling pathway Homo sapiens R-HSA-5357956	4/26	0.2645959700449243	0.45553340478490806	0	0	1.6204827430633881	2.1545148692574245	TRADD;XIAP;IKBKG;BIRC2
CaM pathway Homo sapiens R-HSA-111997	4/26	0.2645959700449243	0.45553340478490806	0	0	1.6204827430633881	2.1545148692574245	CREB1;PRKAR1B;PRKCA;CALM1
Calmodulin induced events Homo sapiens R-HSA-111933	4/26	0.2645959700449243	0.45553340478490806	0	0	1.6204827430633881	2.1545148692574245	CREB1;PRKAR1B;PRKCA;CALM1
Creatine metabolism Homo sapiens R-HSA-71288	2/10	0.2675739528105881	0.45553340478490806	0	0	2.227689638076351	2.936895333490591	CKMT1A;CKB
Nef mediated downregulation of MHC class I complex cell surface expression Homo sapiens R-HSA-164940	2/10	0.2675739528105881	0.45553340478490806	0	0	2.227689638076351	2.936895333490591	AP1B1;HLA-A
Activation of Ca-permeable Kainate Receptor Homo sapiens R-HSA-451308	2/10	0.2675739528105881	0.45553340478490806	0	0	2.227689638076351	2.936895333490591	DLG1;CALM1
Ionotropic activity of Kainate Receptors Homo sapiens R-HSA-451306	2/10	0.2675739528105881	0.45553340478490806	0	0	2.227689638076351	2.936895333490591	DLG1;CALM1
ER Quality Control Compartment (ERQC) Homo sapiens R-HSA-901032	2/10	0.2675739528105881	0.45553340478490806	0	0	2.227689638076351	2.936895333490591	EDEM1;SEL1L
POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation Homo sapiens R-HSA-2892245	2/10	0.2675739528105881	0.45553340478490806	0	0	2.227689638076351	2.936895333490591	GATA6;DKK1
HDR through MMEJ (alt-NHEJ) Homo sapiens R-HSA-5685939	2/10	0.2675739528105881	0.45553340478490806	0	0	2.227689638076351	2.936895333490591	PARP1;XRCC1
E2F-enabled inhibition of pre-replication complex formation Homo sapiens R-HSA-113507	2/10	0.2675739528105881	0.45553340478490806	0	0	2.227689638076351	2.936895333490591	ORC6;MCM8
MAPK3 (ERK1) activation Homo sapiens R-HSA-110056	2/10	0.2675739528105881	0.45553340478490806	0	0	2.227689638076351	2.936895333490591	IL6ST;JAK1
Diseases of carbohydrate metabolism Homo sapiens R-HSA-5663084	2/10	0.2675739528105881	0.45553340478490806	0	0	2.227689638076351	2.936895333490591	GYS1;GYG1
Myoclonic epilepsy of Lafora Homo sapiens R-HSA-3785653	2/10	0.2675739528105881	0.45553340478490806	0	0	2.227689638076351	2.936895333490591	GYS1;GYG1
Glycogen storage diseases Homo sapiens R-HSA-3229121	2/10	0.2675739528105881	0.45553340478490806	0	0	2.227689638076351	2.936895333490591	GYS1;GYG1
Activation of the AP-1 family of transcription factors Homo sapiens R-HSA-450341	2/10	0.2675739528105881	0.45553340478490806	0	0	2.227689638076351	2.936895333490591	ATF2;JUN
Nonhomologous End-Joining (NHEJ) Homo sapiens R-HSA-5693571	7/52	0.26852629770146347	0.4565640927327208	0	0	1.3867020101612546	1.8232447150263587	HIST1H4A;HERC2;RIF1;TDP2;H2AFX;HIST3H2BB;BRCA1
SHC-mediated cascade:FGFR3 Homo sapiens R-HSA-5654704	3/18	0.2709629772970113	0.4581448189480253	0	0	1.78234126984127	2.327333254121835	NRAS;KRAS;GRB2
Signaling by cytosolic FGFR1 fusion mutants Homo sapiens R-HSA-1839117	3/18	0.2709629772970113	0.4581448189480253	0	0	1.78234126984127	2.327333254121835	CPSF6;TRIM24;GRB2
Tie2 Signaling Homo sapiens R-HSA-210993	3/18	0.2709629772970113	0.4581448189480253	0	0	1.78234126984127	2.327333254121835	NRAS;KRAS;GRB2
Constitutive Signaling by Aberrant PI3K in Cancer Homo sapiens R-HSA-2219530	8/61	0.271196667143246	0.4581448189480253	0	0	1.3456554985316607	1.7559606787774757	KLB;ERBB3;ERBB2;GAB1;FRS2;GRB2;FGFR4;FGFR2
Cell-cell junction organization Homo sapiens R-HSA-421270	8/61	0.271196667143246	0.4581448189480253	0	0	1.3456554985316607	1.7559606787774757	CDH2;JUP;CADM1;CDH1;CTNNA1;CTNNB1;F11R;CDH17
Base Excision Repair Homo sapiens R-HSA-73884	5/35	0.27570872806426494	0.4639804170493257	0	0	1.4855180403839787	1.913956749446409	PCNA;PARP1;MPG;POLE2;XRCC1
Resolution of Abasic Sites (AP sites) Homo sapiens R-HSA-73933	5/35	0.27570872806426494	0.4639804170493257	0	0	1.4855180403839787	1.913956749446409	PCNA;PARP1;MPG;POLE2;XRCC1
Post NMDA receptor activation events Homo sapiens R-HSA-438064	5/35	0.27570872806426494	0.4639804170493257	0	0	1.4855180403839787	1.913956749446409	CAMK2D;CREB1;RPS6KA1;CALM1;CAMK2G
Intra-Golgi traffic Homo sapiens R-HSA-6811438	6/44	0.2816790528376315	0.47342226505022106	0	0	1.407404502313907	1.7831631612903691	RGP1;CYTH2;ARF1;STX16;STX5;MAN1A1
Complement cascade Homo sapiens R-HSA-166658	10/80	0.2861370406738535	0.4803014611311112	0	0	1.273625826637275	1.5936681534357138	C3;C4A;C5;CFH;PROS1;MASP1;CD46;CLU;CFB;C2
Pyruvate metabolism Homo sapiens R-HSA-70268	4/27	0.28796533820951364	0.48261524883873086	0	0	1.5499406624231309	1.9295446270201022	PDHX;LDHA;DLAT;PDK1
DNA Repair Homo sapiens R-HSA-73894	32/285	0.28824892521826934	0.48261524883873086	0	0	1.1284734171323085	1.4037428952653235	VCP;PCNA;RIF1;MPG;UBE2L6;BRCA1;RAD51AP1;HERC2;EXO1;SUMO3;CHEK1;SUMO2;USP1;PMS2;HIST3H2BB;KPNA2;POLR2K;UBE2I;PARP1;H2AFX;XRCC1;ISG15;RAD23B;PIAS1;HIST1H4A;PPP5C;TDP2;UBE2T;POLE2;TIMELESS;COPS8;TP53
Processing of DNA double-strand break ends Homo sapiens R-HSA-5693607	10/81	0.29949294135455623	0.49980035325340044	0	0	1.2556173276593359	1.5138531494027516	HIST1H4A;HERC2;UBE2I;EXO1;CHEK1;SUMO2;H2AFX;TIMELESS;HIST3H2BB;BRCA1
Ephrin signaling Homo sapiens R-HSA-3928664	3/19	0.29965233945055697	0.49980035325340044	0	0	1.6708519345238095	2.0135977097187703	RAC1;EPHB4;GIT1
Signaling by NODAL Homo sapiens R-HSA-1181150	3/19	0.29965233945055697	0.49980035325340044	0	0	1.6708519345238095	2.0135977097187703	SMAD4;FURIN;PCSK6
Assembly of collagen fibrils and other multimeric structures Homo sapiens R-HSA-2022090	7/54	0.3013354742889035	0.5019714989420215	0	0	1.3275453661012648	1.5924319564088076	COL2A1;BMP1;DST;CTSL;COL5A2;ITGA6;CTSB
Uptake and function of anthrax toxins Homo sapiens R-HSA-5210891	2/11	0.3066919365082373	0.5076812433268432	0	0	1.9800583925521953	2.3402537835314123	FURIN;CALM1
Interleukin-6 signaling Homo sapiens R-HSA-1059683	2/11	0.3066919365082373	0.5076812433268432	0	0	1.9800583925521953	2.3402537835314123	IL6ST;JAK1
Condensation of Prometaphase Chromosomes Homo sapiens R-HSA-2514853	2/11	0.3066919365082373	0.5076812433268432	0	0	1.9800583925521953	2.3402537835314123	SMC4;SMC2
Synthesis of IP2, IP, and Ins in the cytosol Homo sapiens R-HSA-1855183	2/11	0.3066919365082373	0.5076812433268432	0	0	1.9800583925521953	2.3402537835314123	IMPA1;IMPA2
Defects in cobalamin (B12) metabolism Homo sapiens R-HSA-3296469	2/11	0.3066919365082373	0.5076812433268432	0	0	1.9800583925521953	2.3402537835314123	MMAA;MMADHC
Gap junction trafficking Homo sapiens R-HSA-190828	4/28	0.3116035258213274	0.5138724811790312	0	0	1.485277088502895	1.731868211750206	DAB2;GJB1;CLTA;AP2M1
Energy dependent regulation of mTOR by LKB1-AMPK Homo sapiens R-HSA-380972	4/28	0.3116035258213274	0.5138724811790312	0	0	1.485277088502895	1.731868211750206	RRAGC;CAB39L;RRAGD;TSC1
Ca-dependent events Homo sapiens R-HSA-111996	4/28	0.3116035258213274	0.5138724811790312	0	0	1.485277088502895	1.731868211750206	CREB1;PRKAR1B;PRKCA;CALM1
Global Genome Nucleotide Excision Repair (GG-NER) Homo sapiens R-HSA-5696399	10/82	0.31300289226811107	0.5155341755004182	0	0	1.238109064764117	1.4381167292349406	PCNA;UBE2I;PARP1;SUMO3;POLE2;SUMO2;XRCC1;COPS8;RAD23B;PIAS1
